instrument_token,tradingsymbol,name,expiry,strike,instrument_type,lot_size,tick_size
16596226,NIFTY26FEB25000CE,NIFTY,2026-02-24,25000.0,CE,65,0.05
16596482,NIFTY26FEB25000PE,NIFTY,2026-02-24,25000.0,PE,65,0.05
16595714,NIFTY26FEB24950CE,NIFTY,2026-02-24,24950.0,CE,65,0.05
16595970,NIFTY26FEB24950PE,NIFTY,2026-02-24,24950.0,PE,65,0.05
16595202,NIFTY26FEB24900CE,NIFTY,2026-02-24,24900.0,CE,65,0.05
16595458,NIFTY26FEB24900PE,NIFTY,2026-02-24,24900.0,PE,65,0.05
16594690,NIFTY26FEB24850CE,NIFTY,2026-02-24,24850.0,CE,65,0.05
16594946,NIFTY26FEB24850PE,NIFTY,2026-02-24,24850.0,PE,65,0.05
16594178,NIFTY26FEB24800CE,NIFTY,2026-02-24,24800.0,CE,65,0.05
16594434,NIFTY26FEB24800PE,NIFTY,2026-02-24,24800.0,PE,65,0.05
16593410,NIFTY26FEB24750CE,NIFTY,2026-02-24,24750.0,CE,65,0.05
16593666,NIFTY26FEB24750PE,NIFTY,2026-02-24,24750.0,PE,65,0.05
16592898,NIFTY26FEB24700CE,NIFTY,2026-02-24,24700.0,CE,65,0.05
16593154,NIFTY26FEB24700PE,NIFTY,2026-02-24,24700.0,PE,65,0.05
16592386,NIFTY26FEB24650CE,NIFTY,2026-02-24,24650.0,CE,65,0.05
16592642,NIFTY26FEB24650PE,NIFTY,2026-02-24,24650.0,PE,65,0.05
16591874,NIFTY26FEB24600CE,NIFTY,2026-02-24,24600.0,CE,65,0.05
16592130,NIFTY26FEB24600PE,NIFTY,2026-02-24,24600.0,PE,65,0.05
16591362,NIFTY26FEB24550CE,NIFTY,2026-02-24,24550.0,CE,65,0.05
16591618,NIFTY26FEB24550PE,NIFTY,2026-02-24,24550.0,PE,65,0.05
16590850,NIFTY26FEB24500CE,NIFTY,2026-02-24,24500.0,CE,65,0.05
16591106,NIFTY26FEB24500PE,NIFTY,2026-02-24,24500.0,PE,65,0.05
16590338,NIFTY26FEB24450CE,NIFTY,2026-02-24,24450.0,CE,65,0.05
16590594,NIFTY26FEB24450PE,NIFTY,2026-02-24,24450.0,PE,65,0.05
16589826,NIFTY26FEB24400CE,NIFTY,2026-02-24,24400.0,CE,65,0.05
16590082,NIFTY26FEB24400PE,NIFTY,2026-02-24,24400.0,PE,65,0.05
16589314,NIFTY26FEB24350CE,NIFTY,2026-02-24,24350.0,CE,65,0.05
16589570,NIFTY26FEB24350PE,NIFTY,2026-02-24,24350.0,PE,65,0.05
16588802,NIFTY26FEB24300CE,NIFTY,2026-02-24,24300.0,CE,65,0.05
16589058,NIFTY26FEB24300PE,NIFTY,2026-02-24,24300.0,PE,65,0.05
16588290,NIFTY26FEB24250CE,NIFTY,2026-02-24,24250.0,CE,65,0.05
16588546,NIFTY26FEB24250PE,NIFTY,2026-02-24,24250.0,PE,65,0.05
16587778,NIFTY26FEB24200CE,NIFTY,2026-02-24,24200.0,CE,65,0.05
16588034,NIFTY26FEB24200PE,NIFTY,2026-02-24,24200.0,PE,65,0.05
16587266,NIFTY26FEB24150CE,NIFTY,2026-02-24,24150.0,CE,65,0.05
16587522,NIFTY26FEB24150PE,NIFTY,2026-02-24,24150.0,PE,65,0.05
16586754,NIFTY26FEB24100CE,NIFTY,2026-02-24,24100.0,CE,65,0.05
16587010,NIFTY26FEB24100PE,NIFTY,2026-02-24,24100.0,PE,65,0.05
16586242,NIFTY26FEB24050CE,NIFTY,2026-02-24,24050.0,CE,65,0.05
16586498,NIFTY26FEB24050PE,NIFTY,2026-02-24,24050.0,PE,65,0.05
16584706,NIFTY26FEB24000CE,NIFTY,2026-02-24,24000.0,CE,65,0.05
16584962,NIFTY26FEB24000PE,NIFTY,2026-02-24,24000.0,PE,65,0.05
16568322,NIFTY26FEB23950CE,NIFTY,2026-02-24,23950.0,CE,65,0.05
16578562,NIFTY26FEB23950PE,NIFTY,2026-02-24,23950.0,PE,65,0.05
16553986,NIFTY26FEB23900CE,NIFTY,2026-02-24,23900.0,CE,65,0.05
16568066,NIFTY26FEB23900PE,NIFTY,2026-02-24,23900.0,PE,65,0.05
16543746,NIFTY26FEB23850CE,NIFTY,2026-02-24,23850.0,CE,65,0.05
16553730,NIFTY26FEB23850PE,NIFTY,2026-02-24,23850.0,PE,65,0.05
13977090,NIFTY26MAR25600CE,NIFTY,2026-03-30,25600.0,CE,65,0.05
13977346,NIFTY26MAR25600PE,NIFTY,2026-03-30,25600.0,PE,65,0.05
13976578,NIFTY26MAR25550CE,NIFTY,2026-03-30,25550.0,CE,65,0.05
13976834,NIFTY26MAR25550PE,NIFTY,2026-03-30,25550.0,PE,65,0.05
13977602,NIFTY26MAR25650CE,NIFTY,2026-03-30,25650.0,CE,65,0.05
13980418,NIFTY26MAR25650PE,NIFTY,2026-03-30,25650.0,PE,65,0.05
13976066,NIFTY26MAR25500CE,NIFTY,2026-03-30,25500.0,CE,65,0.05
13976322,NIFTY26MAR25500PE,NIFTY,2026-03-30,25500.0,PE,65,0.05
13980674,NIFTY26MAR25700CE,NIFTY,2026-03-30,25700.0,CE,65,0.05
13980930,NIFTY26MAR25700PE,NIFTY,2026-03-30,25700.0,PE,65,0.05
13975554,NIFTY26MAR25450CE,NIFTY,2026-03-30,25450.0,CE,65,0.05
13975810,NIFTY26MAR25450PE,NIFTY,2026-03-30,25450.0,PE,65,0.05
13981186,NIFTY26MAR25750CE,NIFTY,2026-03-30,25750.0,CE,65,0.05
13981442,NIFTY26MAR25750PE,NIFTY,2026-03-30,25750.0,PE,65,0.05
13975042,NIFTY26MAR25400CE,NIFTY,2026-03-30,25400.0,CE,65,0.05
13975298,NIFTY26MAR25400PE,NIFTY,2026-03-30,25400.0,PE,65,0.05
13981698,NIFTY26MAR25800CE,NIFTY,2026-03-30,25800.0,CE,65,0.05
13981954,NIFTY26MAR25800PE,NIFTY,2026-03-30,25800.0,PE,65,0.05
13974530,NIFTY26MAR25350CE,NIFTY,2026-03-30,25350.0,CE,65,0.05
13974786,NIFTY26MAR25350PE,NIFTY,2026-03-30,25350.0,PE,65,0.05
13982210,NIFTY26MAR25850CE,NIFTY,2026-03-30,25850.0,CE,65,0.05
13982466,NIFTY26MAR25850PE,NIFTY,2026-03-30,25850.0,PE,65,0.05
13974018,NIFTY26MAR25300CE,NIFTY,2026-03-30,25300.0,CE,65,0.05
13974274,NIFTY26MAR25300PE,NIFTY,2026-03-30,25300.0,PE,65,0.05
13982722,NIFTY26MAR25900CE,NIFTY,2026-03-30,25900.0,CE,65,0.05
13982978,NIFTY26MAR25900PE,NIFTY,2026-03-30,25900.0,PE,65,0.05
13973506,NIFTY26MAR25250CE,NIFTY,2026-03-30,25250.0,CE,65,0.05
13973762,NIFTY26MAR25250PE,NIFTY,2026-03-30,25250.0,PE,65,0.05
13983234,NIFTY26MAR25950CE,NIFTY,2026-03-30,25950.0,CE,65,0.05
13983490,NIFTY26MAR25950PE,NIFTY,2026-03-30,25950.0,PE,65,0.05
16109826,NIFTY26MAR26000PE,NIFTY,2026-03-30,26000.0,PE,65,0.05
16116738,NIFTY26MAR31000CE,NIFTY,2026-03-30,31000.0,CE,65,0.05
16118786,NIFTY26MAR31000PE,NIFTY,2026-03-30,31000.0,PE,65,0.05
16111874,NIFTY26MAR30000CE,NIFTY,2026-03-30,30000.0,CE,65,0.05
16116482,NIFTY26MAR30000PE,NIFTY,2026-03-30,30000.0,PE,65,0.05
16111362,NIFTY26MAR29000CE,NIFTY,2026-03-30,29000.0,CE,65,0.05
16111618,NIFTY26MAR29000PE,NIFTY,2026-03-30,29000.0,PE,65,0.05
14039554,NIFTY26MAR28100CE,NIFTY,2026-03-30,28100.0,CE,65,0.05
14039810,NIFTY26MAR28100PE,NIFTY,2026-03-30,28100.0,PE,65,0.05
14039042,NIFTY26MAR28050CE,NIFTY,2026-03-30,28050.0,CE,65,0.05
14039298,NIFTY26MAR28050PE,NIFTY,2026-03-30,28050.0,PE,65,0.05
16110594,NIFTY26MAR28000CE,NIFTY,2026-03-30,28000.0,CE,65,0.05
16110850,NIFTY26MAR28000PE,NIFTY,2026-03-30,28000.0,PE,65,0.05
14038530,NIFTY26MAR27950CE,NIFTY,2026-03-30,27950.0,CE,65,0.05
14038786,NIFTY26MAR27950PE,NIFTY,2026-03-30,27950.0,PE,65,0.05
14038018,NIFTY26MAR27900CE,NIFTY,2026-03-30,27900.0,CE,65,0.05
14038274,NIFTY26MAR27900PE,NIFTY,2026-03-30,27900.0,PE,65,0.05
14036482,NIFTY26MAR27850CE,NIFTY,2026-03-30,27850.0,CE,65,0.05
14036738,NIFTY26MAR27850PE,NIFTY,2026-03-30,27850.0,PE,65,0.05
14035970,NIFTY26MAR27800CE,NIFTY,2026-03-30,27800.0,CE,65,0.05
14036226,NIFTY26MAR27800PE,NIFTY,2026-03-30,27800.0,PE,65,0.05
14035458,NIFTY26MAR27750CE,NIFTY,2026-03-30,27750.0,CE,65,0.05
14035714,NIFTY26MAR27750PE,NIFTY,2026-03-30,27750.0,PE,65,0.05
14034946,NIFTY26MAR27700CE,NIFTY,2026-03-30,27700.0,CE,65,0.05
14035202,NIFTY26MAR27700PE,NIFTY,2026-03-30,27700.0,PE,65,0.05
14034434,NIFTY26MAR27650CE,NIFTY,2026-03-30,27650.0,CE,65,0.05
14034690,NIFTY26MAR27650PE,NIFTY,2026-03-30,27650.0,PE,65,0.05
14016514,NIFTY26MAR27600CE,NIFTY,2026-03-30,27600.0,CE,65,0.05
14016770,NIFTY26MAR27600PE,NIFTY,2026-03-30,27600.0,PE,65,0.05
14016002,NIFTY26MAR27550CE,NIFTY,2026-03-30,27550.0,CE,65,0.05
14016258,NIFTY26MAR27550PE,NIFTY,2026-03-30,27550.0,PE,65,0.05
14015490,NIFTY26MAR27500CE,NIFTY,2026-03-30,27500.0,CE,65,0.05
14015746,NIFTY26MAR27500PE,NIFTY,2026-03-30,27500.0,PE,65,0.05
14014978,NIFTY26MAR27450CE,NIFTY,2026-03-30,27450.0,CE,65,0.05
14015234,NIFTY26MAR27450PE,NIFTY,2026-03-30,27450.0,PE,65,0.05
14014466,NIFTY26MAR27400CE,NIFTY,2026-03-30,27400.0,CE,65,0.05
14014722,NIFTY26MAR27400PE,NIFTY,2026-03-30,27400.0,PE,65,0.05
14013954,NIFTY26MAR27350CE,NIFTY,2026-03-30,27350.0,CE,65,0.05
14014210,NIFTY26MAR27350PE,NIFTY,2026-03-30,27350.0,PE,65,0.05
14013442,NIFTY26MAR27300CE,NIFTY,2026-03-30,27300.0,CE,65,0.05
14013698,NIFTY26MAR27300PE,NIFTY,2026-03-30,27300.0,PE,65,0.05
14012930,NIFTY26MAR27250CE,NIFTY,2026-03-30,27250.0,CE,65,0.05
14013186,NIFTY26MAR27250PE,NIFTY,2026-03-30,27250.0,PE,65,0.05
14012418,NIFTY26MAR27200CE,NIFTY,2026-03-30,27200.0,CE,65,0.05
14012674,NIFTY26MAR27200PE,NIFTY,2026-03-30,27200.0,PE,65,0.05
14011906,NIFTY26MAR27150CE,NIFTY,2026-03-30,27150.0,CE,65,0.05
14012162,NIFTY26MAR27150PE,NIFTY,2026-03-30,27150.0,PE,65,0.05
14011394,NIFTY26MAR27100CE,NIFTY,2026-03-30,27100.0,CE,65,0.05
14011650,NIFTY26MAR27100PE,NIFTY,2026-03-30,27100.0,PE,65,0.05
14010882,NIFTY26MAR27050CE,NIFTY,2026-03-30,27050.0,CE,65,0.05
14011138,NIFTY26MAR27050PE,NIFTY,2026-03-30,27050.0,PE,65,0.05
16110082,NIFTY26MAR27000CE,NIFTY,2026-03-30,27000.0,CE,65,0.05
16110338,NIFTY26MAR27000PE,NIFTY,2026-03-30,27000.0,PE,65,0.05
14010370,NIFTY26MAR26950CE,NIFTY,2026-03-30,26950.0,CE,65,0.05
14010626,NIFTY26MAR26950PE,NIFTY,2026-03-30,26950.0,PE,65,0.05
14009858,NIFTY26MAR26900CE,NIFTY,2026-03-30,26900.0,CE,65,0.05
14010114,NIFTY26MAR26900PE,NIFTY,2026-03-30,26900.0,PE,65,0.05
14009346,NIFTY26MAR26850CE,NIFTY,2026-03-30,26850.0,CE,65,0.05
14009602,NIFTY26MAR26850PE,NIFTY,2026-03-30,26850.0,PE,65,0.05
14008834,NIFTY26MAR26800CE,NIFTY,2026-03-30,26800.0,CE,65,0.05
14009090,NIFTY26MAR26800PE,NIFTY,2026-03-30,26800.0,PE,65,0.05
14008322,NIFTY26MAR26750CE,NIFTY,2026-03-30,26750.0,CE,65,0.05
14008578,NIFTY26MAR26750PE,NIFTY,2026-03-30,26750.0,PE,65,0.05
14007810,NIFTY26MAR26700CE,NIFTY,2026-03-30,26700.0,CE,65,0.05
14008066,NIFTY26MAR26700PE,NIFTY,2026-03-30,26700.0,PE,65,0.05
14007298,NIFTY26MAR26650CE,NIFTY,2026-03-30,26650.0,CE,65,0.05
14007554,NIFTY26MAR26650PE,NIFTY,2026-03-30,26650.0,PE,65,0.05
14006786,NIFTY26MAR26600CE,NIFTY,2026-03-30,26600.0,CE,65,0.05
14007042,NIFTY26MAR26600PE,NIFTY,2026-03-30,26600.0,PE,65,0.05
14006274,NIFTY26MAR26550CE,NIFTY,2026-03-30,26550.0,CE,65,0.05
14006530,NIFTY26MAR26550PE,NIFTY,2026-03-30,26550.0,PE,65,0.05
13996034,NIFTY26MAR26500CE,NIFTY,2026-03-30,26500.0,CE,65,0.05
13996290,NIFTY26MAR26500PE,NIFTY,2026-03-30,26500.0,PE,65,0.05
13995266,NIFTY26MAR26450CE,NIFTY,2026-03-30,26450.0,CE,65,0.05
13995778,NIFTY26MAR26450PE,NIFTY,2026-03-30,26450.0,PE,65,0.05
13994754,NIFTY26MAR26400CE,NIFTY,2026-03-30,26400.0,CE,65,0.05
13995010,NIFTY26MAR26400PE,NIFTY,2026-03-30,26400.0,PE,65,0.05
13994242,NIFTY26MAR26350CE,NIFTY,2026-03-30,26350.0,CE,65,0.05
13994498,NIFTY26MAR26350PE,NIFTY,2026-03-30,26350.0,PE,65,0.05
13989378,NIFTY26MAR26300CE,NIFTY,2026-03-30,26300.0,CE,65,0.05
13993986,NIFTY26MAR26300PE,NIFTY,2026-03-30,26300.0,PE,65,0.05
13988866,NIFTY26MAR26250CE,NIFTY,2026-03-30,26250.0,CE,65,0.05
13989122,NIFTY26MAR26250PE,NIFTY,2026-03-30,26250.0,PE,65,0.05
13988354,NIFTY26MAR26200CE,NIFTY,2026-03-30,26200.0,CE,65,0.05
13988610,NIFTY26MAR26200PE,NIFTY,2026-03-30,26200.0,PE,65,0.05
13987842,NIFTY26MAR26150CE,NIFTY,2026-03-30,26150.0,CE,65,0.05
13988098,NIFTY26MAR26150PE,NIFTY,2026-03-30,26150.0,PE,65,0.05
13984258,NIFTY26MAR26100CE,NIFTY,2026-03-30,26100.0,CE,65,0.05
13987586,NIFTY26MAR26100PE,NIFTY,2026-03-30,26100.0,PE,65,0.05
13983746,NIFTY26MAR26050CE,NIFTY,2026-03-30,26050.0,CE,65,0.05
13984002,NIFTY26MAR26050PE,NIFTY,2026-03-30,26050.0,PE,65,0.05
16109570,NIFTY26MAR26000CE,NIFTY,2026-03-30,26000.0,CE,65,0.05
13972994,NIFTY26MAR25200CE,NIFTY,2026-03-30,25200.0,CE,65,0.05
13973250,NIFTY26MAR25200PE,NIFTY,2026-03-30,25200.0,PE,65,0.05
13972482,NIFTY26MAR25150CE,NIFTY,2026-03-30,25150.0,CE,65,0.05
13972738,NIFTY26MAR25150PE,NIFTY,2026-03-30,25150.0,PE,65,0.05
13971970,NIFTY26MAR25100CE,NIFTY,2026-03-30,25100.0,CE,65,0.05
13972226,NIFTY26MAR25100PE,NIFTY,2026-03-30,25100.0,PE,65,0.05
13971458,NIFTY26MAR25050CE,NIFTY,2026-03-30,25050.0,CE,65,0.05
13971714,NIFTY26MAR25050PE,NIFTY,2026-03-30,25050.0,PE,65,0.05
16109058,NIFTY26MAR25000CE,NIFTY,2026-03-30,25000.0,CE,65,0.05
16109314,NIFTY26MAR25000PE,NIFTY,2026-03-30,25000.0,PE,65,0.05
13970946,NIFTY26MAR24950CE,NIFTY,2026-03-30,24950.0,CE,65,0.05
13971202,NIFTY26MAR24950PE,NIFTY,2026-03-30,24950.0,PE,65,0.05
13970434,NIFTY26MAR24900CE,NIFTY,2026-03-30,24900.0,CE,65,0.05
13970690,NIFTY26MAR24900PE,NIFTY,2026-03-30,24900.0,PE,65,0.05
13969922,NIFTY26MAR24850CE,NIFTY,2026-03-30,24850.0,CE,65,0.05
13970178,NIFTY26MAR24850PE,NIFTY,2026-03-30,24850.0,PE,65,0.05
13969410,NIFTY26MAR24800CE,NIFTY,2026-03-30,24800.0,CE,65,0.05
13969666,NIFTY26MAR24800PE,NIFTY,2026-03-30,24800.0,PE,65,0.05
13968898,NIFTY26MAR24750CE,NIFTY,2026-03-30,24750.0,CE,65,0.05
13969154,NIFTY26MAR24750PE,NIFTY,2026-03-30,24750.0,PE,65,0.05
13968386,NIFTY26MAR24700CE,NIFTY,2026-03-30,24700.0,CE,65,0.05
13968642,NIFTY26MAR24700PE,NIFTY,2026-03-30,24700.0,PE,65,0.05
13967874,NIFTY26MAR24650CE,NIFTY,2026-03-30,24650.0,CE,65,0.05
13968130,NIFTY26MAR24650PE,NIFTY,2026-03-30,24650.0,PE,65,0.05
13967362,NIFTY26MAR24600CE,NIFTY,2026-03-30,24600.0,CE,65,0.05
13967618,NIFTY26MAR24600PE,NIFTY,2026-03-30,24600.0,PE,65,0.05
13966850,NIFTY26MAR24550CE,NIFTY,2026-03-30,24550.0,CE,65,0.05
13967106,NIFTY26MAR24550PE,NIFTY,2026-03-30,24550.0,PE,65,0.05
13966338,NIFTY26MAR24500CE,NIFTY,2026-03-30,24500.0,CE,65,0.05
13966594,NIFTY26MAR24500PE,NIFTY,2026-03-30,24500.0,PE,65,0.05
13965826,NIFTY26MAR24450CE,NIFTY,2026-03-30,24450.0,CE,65,0.05
13966082,NIFTY26MAR24450PE,NIFTY,2026-03-30,24450.0,PE,65,0.05
13965314,NIFTY26MAR24400CE,NIFTY,2026-03-30,24400.0,CE,65,0.05
13965570,NIFTY26MAR24400PE,NIFTY,2026-03-30,24400.0,PE,65,0.05
13964802,NIFTY26MAR24350CE,NIFTY,2026-03-30,24350.0,CE,65,0.05
13965058,NIFTY26MAR24350PE,NIFTY,2026-03-30,24350.0,PE,65,0.05
13964290,NIFTY26MAR24300CE,NIFTY,2026-03-30,24300.0,CE,65,0.05
13964546,NIFTY26MAR24300PE,NIFTY,2026-03-30,24300.0,PE,65,0.05
13963778,NIFTY26MAR24250CE,NIFTY,2026-03-30,24250.0,CE,65,0.05
13964034,NIFTY26MAR24250PE,NIFTY,2026-03-30,24250.0,PE,65,0.05
13963266,NIFTY26MAR24200CE,NIFTY,2026-03-30,24200.0,CE,65,0.05
13963522,NIFTY26MAR24200PE,NIFTY,2026-03-30,24200.0,PE,65,0.05
13962754,NIFTY26MAR24150CE,NIFTY,2026-03-30,24150.0,CE,65,0.05
13963010,NIFTY26MAR24150PE,NIFTY,2026-03-30,24150.0,PE,65,0.05
13962242,NIFTY26MAR24100CE,NIFTY,2026-03-30,24100.0,CE,65,0.05
13962498,NIFTY26MAR24100PE,NIFTY,2026-03-30,24100.0,PE,65,0.05
13961730,NIFTY26MAR24050CE,NIFTY,2026-03-30,24050.0,CE,65,0.05
13961986,NIFTY26MAR24050PE,NIFTY,2026-03-30,24050.0,PE,65,0.05
16108546,NIFTY26MAR24000CE,NIFTY,2026-03-30,24000.0,CE,65,0.05
16108802,NIFTY26MAR24000PE,NIFTY,2026-03-30,24000.0,PE,65,0.05
13961218,NIFTY26MAR23950CE,NIFTY,2026-03-30,23950.0,CE,65,0.05
13961474,NIFTY26MAR23950PE,NIFTY,2026-03-30,23950.0,PE,65,0.05
13960706,NIFTY26MAR23900CE,NIFTY,2026-03-30,23900.0,CE,65,0.05
13960962,NIFTY26MAR23900PE,NIFTY,2026-03-30,23900.0,PE,65,0.05
13960194,NIFTY26MAR23850CE,NIFTY,2026-03-30,23850.0,CE,65,0.05
13960450,NIFTY26MAR23850PE,NIFTY,2026-03-30,23850.0,PE,65,0.05
16108034,NIFTY26MAR23000CE,NIFTY,2026-03-30,23000.0,CE,65,0.05
16108290,NIFTY26MAR23000PE,NIFTY,2026-03-30,23000.0,PE,65,0.05
16107522,NIFTY26MAR22000CE,NIFTY,2026-03-30,22000.0,CE,65,0.05
16107778,NIFTY26MAR22000PE,NIFTY,2026-03-30,22000.0,PE,65,0.05
16107010,NIFTY26MAR21000CE,NIFTY,2026-03-30,21000.0,CE,65,0.05
16107266,NIFTY26MAR21000PE,NIFTY,2026-03-30,21000.0,PE,65,0.05
16106498,NIFTY26MAR20000CE,NIFTY,2026-03-30,20000.0,CE,65,0.05
16106754,NIFTY26MAR20000PE,NIFTY,2026-03-30,20000.0,PE,65,0.05
16105986,NIFTY26MAR19000CE,NIFTY,2026-03-30,19000.0,CE,65,0.05
16106242,NIFTY26MAR19000PE,NIFTY,2026-03-30,19000.0,PE,65,0.05
14128130,NIFTY26JUN25500CE,NIFTY,2026-06-30,25500.0,CE,65,0.05
14128386,NIFTY26JUN25500PE,NIFTY,2026-06-30,25500.0,PE,65,0.05
18297858,NIFTY26JUN26000CE,NIFTY,2026-06-30,26000.0,CE,65,0.05
18298114,NIFTY26JUN26000PE,NIFTY,2026-06-30,26000.0,PE,65,0.05
18297346,NIFTY26JUN25000CE,NIFTY,2026-06-30,25000.0,CE,65,0.05
18297602,NIFTY26JUN25000PE,NIFTY,2026-06-30,25000.0,PE,65,0.05
13049090,NIFTY26JUN27000CE,NIFTY,2026-06-30,27000.0,CE,65,0.05
13049858,NIFTY26JUN27000PE,NIFTY,2026-06-30,27000.0,PE,65,0.05
18296834,NIFTY26JUN24000CE,NIFTY,2026-06-30,24000.0,CE,65,0.05
18297090,NIFTY26JUN24000PE,NIFTY,2026-06-30,24000.0,PE,65,0.05
12939522,NIFTY26JUN28000CE,NIFTY,2026-06-30,28000.0,CE,65,0.05
12939778,NIFTY26JUN28000PE,NIFTY,2026-06-30,28000.0,PE,65,0.05
9676546,NIFTY26JUN23000CE,NIFTY,2026-06-30,23000.0,CE,65,0.05
9678082,NIFTY26JUN23000PE,NIFTY,2026-06-30,23000.0,PE,65,0.05
14128642,NIFTY26JUN28500CE,NIFTY,2026-06-30,28500.0,CE,65,0.05
14128898,NIFTY26JUN28500PE,NIFTY,2026-06-30,28500.0,PE,65,0.05
14127362,NIFTY26JUN22500CE,NIFTY,2026-06-30,22500.0,CE,65,0.05
14127618,NIFTY26JUN22500PE,NIFTY,2026-06-30,22500.0,PE,65,0.05
9767426,NIFTY26JUN29000CE,NIFTY,2026-06-30,29000.0,CE,65,0.05
9768194,NIFTY26JUN29000PE,NIFTY,2026-06-30,29000.0,PE,65,0.05
15008514,NIFTY26JUN22000PE,NIFTY,2026-06-30,22000.0,PE,65,0.05
9018626,NIFTY26JUN30000CE,NIFTY,2026-06-30,30000.0,CE,65,0.05
9019138,NIFTY26JUN30000PE,NIFTY,2026-06-30,30000.0,PE,65,0.05
13171970,NIFTY26JUN21000CE,NIFTY,2026-06-30,21000.0,CE,65,0.05
13172482,NIFTY26JUN21000PE,NIFTY,2026-06-30,21000.0,PE,65,0.05
10786050,NIFTY26JUN31000CE,NIFTY,2026-06-30,31000.0,CE,65,0.05
9825282,NIFTY26JUN20000PE,NIFTY,2026-06-30,20000.0,PE,65,0.05
14136322,NIFTY26JUN31500CE,NIFTY,2026-06-30,31500.0,CE,65,0.05
14136578,NIFTY26JUN31500PE,NIFTY,2026-06-30,31500.0,PE,65,0.05
14126850,NIFTY26JUN19500CE,NIFTY,2026-06-30,19500.0,CE,65,0.05
14127106,NIFTY26JUN19500PE,NIFTY,2026-06-30,19500.0,PE,65,0.05
14137346,NIFTY26JUN34500CE,NIFTY,2026-06-30,34500.0,CE,65,0.05
14137602,NIFTY26JUN34500PE,NIFTY,2026-06-30,34500.0,PE,65,0.05
12080130,NIFTY26JUN33000CE,NIFTY,2026-06-30,33000.0,CE,65,0.05
12080386,NIFTY26JUN33000PE,NIFTY,2026-06-30,33000.0,PE,65,0.05
10237186,NIFTY26JUN19000CE,NIFTY,2026-06-30,19000.0,CE,65,0.05
10237442,NIFTY26JUN19000PE,NIFTY,2026-06-30,19000.0,PE,65,0.05
12942338,NIFTY26JUN18000CE,NIFTY,2026-06-30,18000.0,CE,65,0.05
12942594,NIFTY26JUN18000PE,NIFTY,2026-06-30,18000.0,PE,65,0.05
12918274,NIFTY26JUN16000PE,NIFTY,2026-06-30,16000.0,PE,65,0.05
12914690,NIFTY26JUN15000PE,NIFTY,2026-06-30,15000.0,PE,65,0.05
12913666,NIFTY26JUN14000PE,NIFTY,2026-06-30,14000.0,PE,65,0.05
9677314,NIFTY26JUN13000PE,NIFTY,2026-06-30,13000.0,PE,65,0.05
15007746,NIFTY26JUN12000CE,NIFTY,2026-06-30,12000.0,CE,65,0.05
15008002,NIFTY26JUN12000PE,NIFTY,2026-06-30,12000.0,PE,65,0.05
14153218,NIFTY26SEP25500CE,NIFTY,2026-09-29,25500.0,CE,65,0.05
14153474,NIFTY26SEP25500PE,NIFTY,2026-09-29,25500.0,PE,65,0.05
16871426,NIFTY26SEP26000CE,NIFTY,2026-09-29,26000.0,CE,65,0.05
16871682,NIFTY26SEP26000PE,NIFTY,2026-09-29,26000.0,PE,65,0.05
16871170,NIFTY26SEP25000PE,NIFTY,2026-09-29,25000.0,PE,65,0.05
16871938,NIFTY26SEP27000CE,NIFTY,2026-09-29,27000.0,CE,65,0.05
16872194,NIFTY26SEP27000PE,NIFTY,2026-09-29,27000.0,PE,65,0.05
16870402,NIFTY26SEP24000CE,NIFTY,2026-09-29,24000.0,CE,65,0.05
16870658,NIFTY26SEP24000PE,NIFTY,2026-09-29,24000.0,PE,65,0.05
16870146,NIFTY26SEP23000PE,NIFTY,2026-09-29,23000.0,PE,65,0.05
14153730,NIFTY26SEP28500CE,NIFTY,2026-09-29,28500.0,CE,65,0.05
14153986,NIFTY26SEP28500PE,NIFTY,2026-09-29,28500.0,PE,65,0.05
14152706,NIFTY26SEP22500CE,NIFTY,2026-09-29,22500.0,CE,65,0.05
14152962,NIFTY26SEP22500PE,NIFTY,2026-09-29,22500.0,PE,65,0.05
16876290,NIFTY26SEP30000CE,NIFTY,2026-09-29,30000.0,CE,65,0.05
16876546,NIFTY26SEP30000PE,NIFTY,2026-09-29,30000.0,PE,65,0.05
16868610,NIFTY26SEP21000CE,NIFTY,2026-09-29,21000.0,CE,65,0.05
16868866,NIFTY26SEP21000PE,NIFTY,2026-09-29,21000.0,PE,65,0.05
14154242,NIFTY26SEP31500CE,NIFTY,2026-09-29,31500.0,CE,65,0.05
14154498,NIFTY26SEP31500PE,NIFTY,2026-09-29,31500.0,PE,65,0.05
14152194,NIFTY26SEP19500CE,NIFTY,2026-09-29,19500.0,CE,65,0.05
14152450,NIFTY26SEP19500PE,NIFTY,2026-09-29,19500.0,PE,65,0.05
16877826,NIFTY26SEP33000CE,NIFTY,2026-09-29,33000.0,CE,65,0.05
16878082,NIFTY26SEP33000PE,NIFTY,2026-09-29,33000.0,PE,65,0.05
16867074,NIFTY26SEP18000CE,NIFTY,2026-09-29,18000.0,CE,65,0.05
16867330,NIFTY26SEP18000PE,NIFTY,2026-09-29,18000.0,PE,65,0.05
14154754,NIFTY26SEP34500CE,NIFTY,2026-09-29,34500.0,CE,65,0.05
14155010,NIFTY26SEP34500PE,NIFTY,2026-09-29,34500.0,PE,65,0.05
14163970,NIFTY26DEC25500CE,NIFTY,2026-12-29,25500.0,CE,65,0.05
